"subject_id","treatment_id","paper_id","Game_type","scenarios","choice","A","endowment","female","age","Design"
"2016Kim003_7_2222","2016Kim003_7","2016Kim003","DG",4,1.5,0,16,1,23,"Between"
"2016Kim003_7_2222","2016Kim003_7","2016Kim003","DG",5,1.5,0,16,1,23,"Between"
"2016Kim003_7_2222","2016Kim003_7","2016Kim003","DG",6,1.5,0,16,1,23,"Between"
"2016Kim003_7_2222","2016Kim003_7","2016Kim003","DG",7,1.5,0,16,1,23,"Between"
"2016Kim003_7_2222","2016Kim003_7","2016Kim003","DG",8,1.5,0,16,1,23,"Between"
"2016Kim003_7_2222","2016Kim003_7","2016Kim003","DG",9,1.5,0,16,1,23,"Between"
"2016Kim003_7_2222","2016Kim003_7","2016Kim003","DG",10,1.5,0,16,1,23,"Between"
"2016Kim003_7_2222","2016Kim003_7","2016Kim003","DG",11,1.5,0,16,1,23,"Between"
"2016Kim003_7_2222","2016Kim003_7","2016Kim003","DG",12,1.5,0,16,1,23,"Between"
"2016Kim003_7_2222","2016Kim003_7","2016Kim003","DG",13,1.5,0,16,1,23,"Between"
"2016Kim003_7_2222","2016Kim003_7","2016Kim003","DG",14,1.5,0,16,1,23,"Between"
"2016Kim003_7_2222","2016Kim003_7","2016Kim003","DG",15,1.5,0,16,1,23,"Between"
"2016Kim003_7_2222","2016Kim003_7","2016Kim003","DG",16,1.5,0,16,1,23,"Between"
"2016Kim003_7_2223","2016Kim003_7","2016Kim003","DG",0,4,0,16,0,23,"Between"
"2016Kim003_7_2223","2016Kim003_7","2016Kim003","DG",1,4,0,16,0,23,"Between"
"2016Kim003_7_2223","2016Kim003_7","2016Kim003","DG",2,4,0,16,0,23,"Between"
"2016Kim003_7_2223","2016Kim003_7","2016Kim003","DG",3,4,0,16,0,23,"Between"
"2016Kim003_7_2223","2016Kim003_7","2016Kim003","DG",4,4,1,16,0,23,"Between"
"2016Kim003_7_2223","2016Kim003_7","2016Kim003","DG",5,4,0,16,0,23,"Between"
"2016Kim003_7_2223","2016Kim003_7","2016Kim003","DG",6,4,0,16,0,23,"Between"
"2016Kim003_7_2223","2016Kim003_7","2016Kim003","DG",7,4,0,16,0,23,"Between"
"2016Kim003_7_2223","2016Kim003_7","2016Kim003","DG",8,4,0,16,0,23,"Between"
"2016Kim003_7_2223","2016Kim003_7","2016Kim003","DG",9,4,0,16,0,23,"Between"
"2016Kim003_7_2223","2016Kim003_7","2016Kim003","DG",10,4,0,16,0,23,"Between"
"2016Kim003_7_2223","2016Kim003_7","2016Kim003","DG",11,4,0,16,0,23,"Between"
"2016Kim003_7_2223","2016Kim003_7","2016Kim003","DG",12,4,0,16,0,23,"Between"
"2016Kim003_7_2223","2016Kim003_7","2016Kim003","DG",13,4,0,16,0,23,"Between"
"2016Kim003_7_2223","2016Kim003_7","2016Kim003","DG",14,4,0,16,0,23,"Between"
"2016Kim003_7_2223","2016Kim003_7","2016Kim003","DG",15,4,0,16,0,23,"Between"
"2016Kim003_7_2223","2016Kim003_7","2016Kim003","DG",16,4,0,16,0,23,"Between"
"2016Kim003_7_2224","2016Kim003_7","2016Kim003","DG",0,2,0,16,1,23,"Between"
"2016Kim003_7_2224","2016Kim003_7","2016Kim003","DG",1,2,0,16,1,23,"Between"
"2016Kim003_7_2224","2016Kim003_7","2016Kim003","DG",2,2,1,16,1,23,"Between"
"2016Kim003_7_2224","2016Kim003_7","2016Kim003","DG",3,2,0,16,1,23,"Between"
"2016Kim003_7_2224","2016Kim003_7","2016Kim003","DG",4,2,0,16,1,23,"Between"
"2016Kim003_7_2224","2016Kim003_7","2016Kim003","DG",5,2,0,16,1,23,"Between"
"2016Kim003_7_2224","2016Kim003_7","2016Kim003","DG",6,2,0,16,1,23,"Between"
"2016Kim003_7_2224","2016Kim003_7","2016Kim003","DG",7,2,0,16,1,23,"Between"
"2016Kim003_7_2224","2016Kim003_7","2016Kim003","DG",8,2,0,16,1,23,"Between"
"2016Kim003_7_2224","2016Kim003_7","2016Kim003","DG",9,2,0,16,1,23,"Between"
"2016Kim003_7_2224","2016Kim003_7","2016Kim003","DG",10,2,0,16,1,23,"Between"
"2016Kim003_7_2224","2016Kim003_7","2016Kim003","DG",11,2,0,16,1,23,"Between"
"2016Kim003_7_2224","2016Kim003_7","2016Kim003","DG",12,2,0,16,1,23,"Between"
"2016Kim003_7_2224","2016Kim003_7","2016Kim003","DG",13,2,0,16,1,23,"Between"
"2016Kim003_7_2224","2016Kim003_7","2016Kim003","DG",14,2,0,16,1,23,"Between"
"2016Kim003_7_2224","2016Kim003_7","2016Kim003","DG",15,2,0,16,1,23,"Between"
"2016Kim003_7_2224","2016Kim003_7","2016Kim003","DG",16,2,0,16,1,23,"Between"
"2016Kim003_7_2225","2016Kim003_7","2016Kim003","DG",0,7,0,16,0,25,"Between"
"2016Kim003_7_2225","2016Kim003_7","2016Kim003","DG",1,7,0,16,0,25,"Between"
"2016Kim003_7_2225","2016Kim003_7","2016Kim003","DG",2,7,0,16,0,25,"Between"
"2016Kim003_7_2225","2016Kim003_7","2016Kim003","DG",3,7,0,16,0,25,"Between"
"2016Kim003_7_2225","2016Kim003_7","2016Kim003","DG",4,7,0,16,0,25,"Between"
"2016Kim003_7_2225","2016Kim003_7","2016Kim003","DG",5,7,0,16,0,25,"Between"
"2016Kim003_7_2225","2016Kim003_7","2016Kim003","DG",6,7,0,16,0,25,"Between"
"2016Kim003_7_2225","2016Kim003_7","2016Kim003","DG",7,7,1,16,0,25,"Between"
"2016Kim003_7_2225","2016Kim003_7","2016Kim003","DG",8,7,0,16,0,25,"Between"
"2016Kim003_7_2225","2016Kim003_7","2016Kim003","DG",9,7,0,16,0,25,"Between"
"2016Kim003_7_2225","2016Kim003_7","2016Kim003","DG",10,7,0,16,0,25,"Between"
"2016Kim003_7_2225","2016Kim003_7","2016Kim003","DG",11,7,0,16,0,25,"Between"
"2016Kim003_7_2225","2016Kim003_7","2016Kim003","DG",12,7,0,16,0,25,"Between"
"2016Kim003_7_2225","2016Kim003_7","2016Kim003","DG",13,7,0,16,0,25,"Between"
"2016Kim003_7_2225","2016Kim003_7","2016Kim003","DG",14,7,0,16,0,25,"Between"
"2016Kim003_7_2225","2016Kim003_7","2016Kim003","DG",15,7,0,16,0,25,"Between"
"2016Kim003_7_2225","2016Kim003_7","2016Kim003","DG",16,7,0,16,0,25,"Between"
"2016Kim003_7_2226","2016Kim003_7","2016Kim003","DG",0,8,0,16,0,24,"Between"
"2016Kim003_7_2226","2016Kim003_7","2016Kim003","DG",1,8,0,16,0,24,"Between"
"2016Kim003_7_2226","2016Kim003_7","2016Kim003","DG",2,8,0,16,0,24,"Between"
"2016Kim003_7_2226","2016Kim003_7","2016Kim003","DG",3,8,0,16,0,24,"Between"
"2016Kim003_7_2226","2016Kim003_7","2016Kim003","DG",4,8,0,16,0,24,"Between"
"2016Kim003_7_2226","2016Kim003_7","2016Kim003","DG",5,8,0,16,0,24,"Between"
"2016Kim003_7_2226","2016Kim003_7","2016Kim003","DG",6,8,0,16,0,24,"Between"
"2016Kim003_7_2226","2016Kim003_7","2016Kim003","DG",7,8,0,16,0,24,"Between"
"2016Kim003_7_2226","2016Kim003_7","2016Kim003","DG",8,8,1,16,0,24,"Between"
"2016Kim003_7_2226","2016Kim003_7","2016Kim003","DG",9,8,0,16,0,24,"Between"
"2016Kim003_7_2226","2016Kim003_7","2016Kim003","DG",10,8,0,16,0,24,"Between"
"2016Kim003_7_2226","2016Kim003_7","2016Kim003","DG",11,8,0,16,0,24,"Between"
"2016Kim003_7_2226","2016Kim003_7","2016Kim003","DG",12,8,0,16,0,24,"Between"
"2016Kim003_7_2226","2016Kim003_7","2016Kim003","DG",13,8,0,16,0,24,"Between"
"2016Kim003_7_2226","2016Kim003_7","2016Kim003","DG",14,8,0,16,0,24,"Between"
"2016Kim003_7_2226","2016Kim003_7","2016Kim003","DG",15,8,0,16,0,24,"Between"
"2016Kim003_7_2226","2016Kim003_7","2016Kim003","DG",16,8,0,16,0,24,"Between"
"2016Kim003_7_2316","2016Kim003_7","2016Kim003","DG",0,6,0,16,0,28,"Between"
"2016Kim003_7_2316","2016Kim003_7","2016Kim003","DG",1,6,0,16,0,28,"Between"
"2016Kim003_7_2316","2016Kim003_7","2016Kim003","DG",2,6,0,16,0,28,"Between"
"2016Kim003_7_2316","2016Kim003_7","2016Kim003","DG",3,6,0,16,0,28,"Between"
"2016Kim003_7_2316","2016Kim003_7","2016Kim003","DG",4,6,0,16,0,28,"Between"
"2016Kim003_7_2316","2016Kim003_7","2016Kim003","DG",5,6,0,16,0,28,"Between"
"2016Kim003_7_2316","2016Kim003_7","2016Kim003","DG",6,6,1,16,0,28,"Between"
"2016Kim003_7_2316","2016Kim003_7","2016Kim003","DG",7,6,0,16,0,28,"Between"
"2016Kim003_7_2316","2016Kim003_7","2016Kim003","DG",8,6,0,16,0,28,"Between"
"2016Kim003_7_2316","2016Kim003_7","2016Kim003","DG",9,6,0,16,0,28,"Between"
"2016Kim003_7_2316","2016Kim003_7","2016Kim003","DG",10,6,0,16,0,28,"Between"
"2016Kim003_7_2316","2016Kim003_7","2016Kim003","DG",11,6,0,16,0,28,"Between"
"2016Kim003_7_2316","2016Kim003_7","2016Kim003","DG",12,6,0,16,0,28,"Between"
"2016Kim003_7_2316","2016Kim003_7","2016Kim003","DG",13,6,0,16,0,28,"Between"
"2016Kim003_7_2316","2016Kim003_7","2016Kim003","DG",14,6,0,16,0,28,"Between"
"2016Kim003_7_2316","2016Kim003_7","2016Kim003","DG",15,6,0,16,0,28,"Between"
"2016Kim003_7_2316","2016Kim003_7","2016Kim003","DG",16,6,0,16,0,28,"Between"
"2016Kim003_7_2317","2016Kim003_7","2016Kim003","DG",0,0,1,16,0,24,"Between"
"2016Kim003_7_2317","2016Kim003_7","2016Kim003","DG",1,0,0,16,0,24,"Between"
"2016Kim003_7_2317","2016Kim003_7","2016Kim003","DG",2,0,0,16,0,24,"Between"
"2016Kim003_7_2317","2016Kim003_7","2016Kim003","DG",3,0,0,16,0,24,"Between"
"2016Kim003_7_2317","2016Kim003_7","2016Kim003","DG",4,0,0,16,0,24,"Between"
"2016Kim003_7_2317","2016Kim003_7","2016Kim003","DG",5,0,0,16,0,24,"Between"
"2016Kim003_7_2317","2016Kim003_7","2016Kim003","DG",6,0,0,16,0,24,"Between"
"2016Kim003_7_2317","2016Kim003_7","2016Kim003","DG",7,0,0,16,0,24,"Between"
"2016Kim003_7_2317","2016Kim003_7","2016Kim003","DG",8,0,0,16,0,24,"Between"
"2016Kim003_7_2317","2016Kim003_7","2016Kim003","DG",9,0,0,16,0,24,"Between"
"2016Kim003_7_2317","2016Kim003_7","2016Kim003","DG",10,0,0,16,0,24,"Between"
"2016Kim003_7_2317","2016Kim003_7","2016Kim003","DG",11,0,0,16,0,24,"Between"
"2016Kim003_7_2317","2016Kim003_7","2016Kim003","DG",12,0,0,16,0,24,"Between"
"2016Kim003_7_2317","2016Kim003_7","2016Kim003","DG",13,0,0,16,0,24,"Between"
"2016Kim003_7_2317","2016Kim003_7","2016Kim003","DG",14,0,0,16,0,24,"Between"
"2016Kim003_7_2317","2016Kim003_7","2016Kim003","DG",15,0,0,16,0,24,"Between"
"2016Kim003_7_2317","2016Kim003_7","2016Kim003","DG",16,0,0,16,0,24,"Between"
"2016Kim003_7_2318","2016Kim003_7","2016Kim003","DG",0,5,0,16,0,29,"Between"
"2016Kim003_7_2318","2016Kim003_7","2016Kim003","DG",1,5,0,16,0,29,"Between"
"2016Kim003_7_2318","2016Kim003_7","2016Kim003","DG",2,5,0,16,0,29,"Between"
"2016Kim003_7_2318","2016Kim003_7","2016Kim003","DG",3,5,0,16,0,29,"Between"
"2016Kim003_7_2318","2016Kim003_7","2016Kim003","DG",4,5,0,16,0,29,"Between"
"2016Kim003_7_2318","2016Kim003_7","2016Kim003","DG",5,5,1,16,0,29,"Between"
"2016Kim003_7_2318","2016Kim003_7","2016Kim003","DG",6,5,0,16,0,29,"Between"
"2016Kim003_7_2318","2016Kim003_7","2016Kim003","DG",7,5,0,16,0,29,"Between"
"2016Kim003_7_2318","2016Kim003_7","2016Kim003","DG",8,5,0,16,0,29,"Between"
"2016Kim003_7_2318","2016Kim003_7","2016Kim003","DG",9,5,0,16,0,29,"Between"
"2016Kim003_7_2318","2016Kim003_7","2016Kim003","DG",10,5,0,16,0,29,"Between"
"2016Kim003_7_2318","2016Kim003_7","2016Kim003","DG",11,5,0,16,0,29,"Between"
"2016Kim003_7_2318","2016Kim003_7","2016Kim003","DG",12,5,0,16,0,29,"Between"
"2016Kim003_7_2318","2016Kim003_7","2016Kim003","DG",13,5,0,16,0,29,"Between"
"2016Kim003_7_2318","2016Kim003_7","2016Kim003","DG",14,5,0,16,0,29,"Between"
"2016Kim003_7_2318","2016Kim003_7","2016Kim003","DG",15,5,0,16,0,29,"Between"
"2016Kim003_7_2318","2016Kim003_7","2016Kim003","DG",16,5,0,16,0,29,"Between"
"2016Kim003_7_2319","2016Kim003_7","2016Kim003","DG",0,4,0,16,1,27,"Between"
"2016Kim003_7_2319","2016Kim003_7","2016Kim003","DG",1,4,0,16,1,27,"Between"
"2016Kim003_7_2319","2016Kim003_7","2016Kim003","DG",2,4,0,16,1,27,"Between"
"2016Kim003_7_2319","2016Kim003_7","2016Kim003","DG",3,4,0,16,1,27,"Between"
"2016Kim003_7_2319","2016Kim003_7","2016Kim003","DG",4,4,1,16,1,27,"Between"
"2016Kim003_7_2319","2016Kim003_7","2016Kim003","DG",5,4,0,16,1,27,"Between"
"2016Kim003_7_2319","2016Kim003_7","2016Kim003","DG",6,4,0,16,1,27,"Between"
"2016Kim003_7_2319","2016Kim003_7","2016Kim003","DG",7,4,0,16,1,27,"Between"
"2016Kim003_7_2319","2016Kim003_7","2016Kim003","DG",8,4,0,16,1,27,"Between"
"2016Kim003_7_2319","2016Kim003_7","2016Kim003","DG",9,4,0,16,1,27,"Between"
"2016Kim003_7_2319","2016Kim003_7","2016Kim003","DG",10,4,0,16,1,27,"Between"
"2016Kim003_7_2319","2016Kim003_7","2016Kim003","DG",11,4,0,16,1,27,"Between"
"2016Kim003_7_2319","2016Kim003_7","2016Kim003","DG",12,4,0,16,1,27,"Between"
"2016Kim003_7_2319","2016Kim003_7","2016Kim003","DG",13,4,0,16,1,27,"Between"
"2016Kim003_7_2319","2016Kim003_7","2016Kim003","DG",14,4,0,16,1,27,"Between"
"2016Kim003_7_2319","2016Kim003_7","2016Kim003","DG",15,4,0,16,1,27,"Between"
"2016Kim003_7_2319","2016Kim003_7","2016Kim003","DG",16,4,0,16,1,27,"Between"
"2016Kim003_7_2320","2016Kim003_7","2016Kim003","DG",0,2,0,16,0,29,"Between"
"2016Kim003_7_2320","2016Kim003_7","2016Kim003","DG",1,2,0,16,0,29,"Between"
"2016Kim003_7_2320","2016Kim003_7","2016Kim003","DG",2,2,1,16,0,29,"Between"
"2016Kim003_7_2320","2016Kim003_7","2016Kim003","DG",3,2,0,16,0,29,"Between"
"2016Kim003_7_2320","2016Kim003_7","2016Kim003","DG",4,2,0,16,0,29,"Between"
"2016Kim003_7_2320","2016Kim003_7","2016Kim003","DG",5,2,0,16,0,29,"Between"
"2016Kim003_7_2320","2016Kim003_7","2016Kim003","DG",6,2,0,16,0,29,"Between"
"2016Kim003_7_2320","2016Kim003_7","2016Kim003","DG",7,2,0,16,0,29,"Between"
"2016Kim003_7_2320","2016Kim003_7","2016Kim003","DG",8,2,0,16,0,29,"Between"
"2016Kim003_7_2320","2016Kim003_7","2016Kim003","DG",9,2,0,16,0,29,"Between"
"2016Kim003_7_2320","2016Kim003_7","2016Kim003","DG",10,2,0,16,0,29,"Between"
"2016Kim003_7_2320","2016Kim003_7","2016Kim003","DG",11,2,0,16,0,29,"Between"
"2016Kim003_7_2320","2016Kim003_7","2016Kim003","DG",12,2,0,16,0,29,"Between"
"2016Kim003_7_2320","2016Kim003_7","2016Kim003","DG",13,2,0,16,0,29,"Between"
"2016Kim003_7_2320","2016Kim003_7","2016Kim003","DG",14,2,0,16,0,29,"Between"
"2016Kim003_7_2320","2016Kim003_7","2016Kim003","DG",15,2,0,16,0,29,"Between"
"2016Kim003_7_2320","2016Kim003_7","2016Kim003","DG",16,2,0,16,0,29,"Between"
"2016Kim003_7_2321","2016Kim003_7","2016Kim003","DG",0,0,1,16,0,25,"Between"
"2016Kim003_7_2321","2016Kim003_7","2016Kim003","DG",1,0,0,16,0,25,"Between"
"2016Kim003_7_2321","2016Kim003_7","2016Kim003","DG",2,0,0,16,0,25,"Between"
"2016Kim003_7_2321","2016Kim003_7","2016Kim003","DG",3,0,0,16,0,25,"Between"
"2016Kim003_7_2321","2016Kim003_7","2016Kim003","DG",4,0,0,16,0,25,"Between"
"2016Kim003_7_2321","2016Kim003_7","2016Kim003","DG",5,0,0,16,0,25,"Between"
"2016Kim003_7_2321","2016Kim003_7","2016Kim003","DG",6,0,0,16,0,25,"Between"
"2016Kim003_7_2321","2016Kim003_7","2016Kim003","DG",7,0,0,16,0,25,"Between"
"2016Kim003_7_2321","2016Kim003_7","2016Kim003","DG",8,0,0,16,0,25,"Between"
"2016Kim003_7_2321","2016Kim003_7","2016Kim003","DG",9,0,0,16,0,25,"Between"
"2016Kim003_7_2321","2016Kim003_7","2016Kim003","DG",10,0,0,16,0,25,"Between"
"2016Kim003_7_2321","2016Kim003_7","2016Kim003","DG",11,0,0,16,0,25,"Between"
"2016Kim003_7_2321","2016Kim003_7","2016Kim003","DG",12,0,0,16,0,25,"Between"
"2016Kim003_7_2321","2016Kim003_7","2016Kim003","DG",13,0,0,16,0,25,"Between"
"2016Kim003_7_2321","2016Kim003_7","2016Kim003","DG",14,0,0,16,0,25,"Between"
"2016Kim003_7_2321","2016Kim003_7","2016Kim003","DG",15,0,0,16,0,25,"Between"
"2016Kim003_7_2321","2016Kim003_7","2016Kim003","DG",16,0,0,16,0,25,"Between"
"2016Kim003_7_2322","2016Kim003_7","2016Kim003","DG",0,0,1,16,0,24,"Between"
"2016Kim003_7_2322","2016Kim003_7","2016Kim003","DG",1,0,0,16,0,24,"Between"
"2016Kim003_7_2322","2016Kim003_7","2016Kim003","DG",2,0,0,16,0,24,"Between"
"2016Kim003_7_2322","2016Kim003_7","2016Kim003","DG",3,0,0,16,0,24,"Between"
"2016Kim003_7_2322","2016Kim003_7","2016Kim003","DG",4,0,0,16,0,24,"Between"
"2016Kim003_7_2322","2016Kim003_7","2016Kim003","DG",5,0,0,16,0,24,"Between"
"2016Kim003_7_2322","2016Kim003_7","2016Kim003","DG",6,0,0,16,0,24,"Between"
"2016Kim003_7_2322","2016Kim003_7","2016Kim003","DG",7,0,0,16,0,24,"Between"
"2016Kim003_7_2322","2016Kim003_7","2016Kim003","DG",8,0,0,16,0,24,"Between"
"2016Kim003_7_2322","2016Kim003_7","2016Kim003","DG",9,0,0,16,0,24,"Between"
"2016Kim003_7_2322","2016Kim003_7","2016Kim003","DG",10,0,0,16,0,24,"Between"
"2016Kim003_7_2322","2016Kim003_7","2016Kim003","DG",11,0,0,16,0,24,"Between"
"2016Kim003_7_2322","2016Kim003_7","2016Kim003","DG",12,0,0,16,0,24,"Between"
"2016Kim003_7_2322","2016Kim003_7","2016Kim003","DG",13,0,0,16,0,24,"Between"
"2016Kim003_7_2322","2016Kim003_7","2016Kim003","DG",14,0,0,16,0,24,"Between"
"2016Kim003_7_2322","2016Kim003_7","2016Kim003","DG",15,0,0,16,0,24,"Between"
"2016Kim003_7_2322","2016Kim003_7","2016Kim003","DG",16,0,0,16,0,24,"Between"
"2016Kim003_7_2323","2016Kim003_7","2016Kim003","DG",0,4,0,16,0,26,"Between"
"2016Kim003_7_2323","2016Kim003_7","2016Kim003","DG",1,4,0,16,0,26,"Between"
"2016Kim003_7_2323","2016Kim003_7","2016Kim003","DG",2,4,0,16,0,26,"Between"
"2016Kim003_7_2323","2016Kim003_7","2016Kim003","DG",3,4,0,16,0,26,"Between"
"2016Kim003_7_2323","2016Kim003_7","2016Kim003","DG",4,4,1,16,0,26,"Between"
"2016Kim003_7_2323","2016Kim003_7","2016Kim003","DG",5,4,0,16,0,26,"Between"
"2016Kim003_7_2323","2016Kim003_7","2016Kim003","DG",6,4,0,16,0,26,"Between"
"2016Kim003_7_2323","2016Kim003_7","2016Kim003","DG",7,4,0,16,0,26,"Between"
"2016Kim003_7_2323","2016Kim003_7","2016Kim003","DG",8,4,0,16,0,26,"Between"
"2016Kim003_7_2323","2016Kim003_7","2016Kim003","DG",9,4,0,16,0,26,"Between"
"2016Kim003_7_2323","2016Kim003_7","2016Kim003","DG",10,4,0,16,0,26,"Between"
"2016Kim003_7_2323","2016Kim003_7","2016Kim003","DG",11,4,0,16,0,26,"Between"
"2016Kim003_7_2323","2016Kim003_7","2016Kim003","DG",12,4,0,16,0,26,"Between"
"2016Kim003_7_2323","2016Kim003_7","2016Kim003","DG",13,4,0,16,0,26,"Between"
"2016Kim003_7_2323","2016Kim003_7","2016Kim003","DG",14,4,0,16,0,26,"Between"
"2016Kim003_7_2323","2016Kim003_7","2016Kim003","DG",15,4,0,16,0,26,"Between"
"2016Kim003_7_2323","2016Kim003_7","2016Kim003","DG",16,4,0,16,0,26,"Between"
"2016Kim003_7_2324","2016Kim003_7","2016Kim003","DG",0,6,0,16,1,27,"Between"
"2016Kim003_7_2324","2016Kim003_7","2016Kim003","DG",1,6,0,16,1,27,"Between"
"2016Kim003_7_2324","2016Kim003_7","2016Kim003","DG",2,6,0,16,1,27,"Between"
"2016Kim003_7_2324","2016Kim003_7","2016Kim003","DG",3,6,0,16,1,27,"Between"
"2016Kim003_7_2324","2016Kim003_7","2016Kim003","DG",4,6,0,16,1,27,"Between"
"2016Kim003_7_2324","2016Kim003_7","2016Kim003","DG",5,6,0,16,1,27,"Between"
"2016Kim003_7_2324","2016Kim003_7","2016Kim003","DG",6,6,1,16,1,27,"Between"
"2016Kim003_7_2324","2016Kim003_7","2016Kim003","DG",7,6,0,16,1,27,"Between"
"2016Kim003_7_2324","2016Kim003_7","2016Kim003","DG",8,6,0,16,1,27,"Between"
"2016Kim003_7_2324","2016Kim003_7","2016Kim003","DG",9,6,0,16,1,27,"Between"
"2016Kim003_7_2324","2016Kim003_7","2016Kim003","DG",10,6,0,16,1,27,"Between"
"2016Kim003_7_2324","2016Kim003_7","2016Kim003","DG",11,6,0,16,1,27,"Between"
"2016Kim003_7_2324","2016Kim003_7","2016Kim003","DG",12,6,0,16,1,27,"Between"
"2016Kim003_7_2324","2016Kim003_7","2016Kim003","DG",13,6,0,16,1,27,"Between"
"2016Kim003_7_2324","2016Kim003_7","2016Kim003","DG",14,6,0,16,1,27,"Between"
"2016Kim003_7_2324","2016Kim003_7","2016Kim003","DG",15,6,0,16,1,27,"Between"
"2016Kim003_7_2324","2016Kim003_7","2016Kim003","DG",16,6,0,16,1,27,"Between"
"2016Kim003_7_2325","2016Kim003_7","2016Kim003","DG",0,0,1,16,0,26,"Between"
"2016Kim003_7_2325","2016Kim003_7","2016Kim003","DG",1,0,0,16,0,26,"Between"
"2016Kim003_7_2325","2016Kim003_7","2016Kim003","DG",2,0,0,16,0,26,"Between"
"2016Kim003_7_2325","2016Kim003_7","2016Kim003","DG",3,0,0,16,0,26,"Between"
"2016Kim003_7_2325","2016Kim003_7","2016Kim003","DG",4,0,0,16,0,26,"Between"
"2016Kim003_7_2325","2016Kim003_7","2016Kim003","DG",5,0,0,16,0,26,"Between"
"2016Kim003_7_2325","2016Kim003_7","2016Kim003","DG",6,0,0,16,0,26,"Between"
"2016Kim003_7_2325","2016Kim003_7","2016Kim003","DG",7,0,0,16,0,26,"Between"
"2016Kim003_7_2325","2016Kim003_7","2016Kim003","DG",8,0,0,16,0,26,"Between"
"2016Kim003_7_2325","2016Kim003_7","2016Kim003","DG",9,0,0,16,0,26,"Between"
"2016Kim003_7_2325","2016Kim003_7","2016Kim003","DG",10,0,0,16,0,26,"Between"
"2016Kim003_7_2325","2016Kim003_7","2016Kim003","DG",11,0,0,16,0,26,"Between"
"2016Kim003_7_2325","2016Kim003_7","2016Kim003","DG",12,0,0,16,0,26,"Between"
"2016Kim003_7_2325","2016Kim003_7","2016Kim003","DG",13,0,0,16,0,26,"Between"
"2016Kim003_7_2325","2016Kim003_7","2016Kim003","DG",14,0,0,16,0,26,"Between"
"2016Kim003_7_2325","2016Kim003_7","2016Kim003","DG",15,0,0,16,0,26,"Between"
"2016Kim003_7_2325","2016Kim003_7","2016Kim003","DG",16,0,0,16,0,26,"Between"
"2016Kim003_7_2326","2016Kim003_7","2016Kim003","DG",0,0,1,16,0,22,"Between"
"2016Kim003_7_2326","2016Kim003_7","2016Kim003","DG",1,0,0,16,0,22,"Between"
"2016Kim003_7_2326","2016Kim003_7","2016Kim003","DG",2,0,0,16,0,22,"Between"
"2016Kim003_7_2326","2016Kim003_7","2016Kim003","DG",3,0,0,16,0,22,"Between"
"2016Kim003_7_2326","2016Kim003_7","2016Kim003","DG",4,0,0,16,0,22,"Between"
"2016Kim003_7_2326","2016Kim003_7","2016Kim003","DG",5,0,0,16,0,22,"Between"
"2016Kim003_7_2326","2016Kim003_7","2016Kim003","DG",6,0,0,16,0,22,"Between"
"2016Kim003_7_2326","2016Kim003_7","2016Kim003","DG",7,0,0,16,0,22,"Between"
"2016Kim003_7_2326","2016Kim003_7","2016Kim003","DG",8,0,0,16,0,22,"Between"
"2016Kim003_7_2326","2016Kim003_7","2016Kim003","DG",9,0,0,16,0,22,"Between"
"2016Kim003_7_2326","2016Kim003_7","2016Kim003","DG",10,0,0,16,0,22,"Between"
"2016Kim003_7_2326","2016Kim003_7","2016Kim003","DG",11,0,0,16,0,22,"Between"
"2016Kim003_7_2326","2016Kim003_7","2016Kim003","DG",12,0,0,16,0,22,"Between"
"2016Kim003_7_2326","2016Kim003_7","2016Kim003","DG",13,0,0,16,0,22,"Between"
"2016Kim003_7_2326","2016Kim003_7","2016Kim003","DG",14,0,0,16,0,22,"Between"
"2016Kim003_7_2326","2016Kim003_7","2016Kim003","DG",15,0,0,16,0,22,"Between"
"2016Kim003_7_2326","2016Kim003_7","2016Kim003","DG",16,0,0,16,0,22,"Between"
"2016Kim003_7_2327","2016Kim003_7","2016Kim003","DG",0,0,1,16,1,24,"Between"
"2016Kim003_7_2327","2016Kim003_7","2016Kim003","DG",1,0,0,16,1,24,"Between"
"2016Kim003_7_2327","2016Kim003_7","2016Kim003","DG",2,0,0,16,1,24,"Between"
"2016Kim003_7_2327","2016Kim003_7","2016Kim003","DG",3,0,0,16,1,24,"Between"
"2016Kim003_7_2327","2016Kim003_7","2016Kim003","DG",4,0,0,16,1,24,"Between"
"2016Kim003_7_2327","2016Kim003_7","2016Kim003","DG",5,0,0,16,1,24,"Between"
"2016Kim003_7_2327","2016Kim003_7","2016Kim003","DG",6,0,0,16,1,24,"Between"
"2016Kim003_7_2327","2016Kim003_7","2016Kim003","DG",7,0,0,16,1,24,"Between"
"2016Kim003_7_2327","2016Kim003_7","2016Kim003","DG",8,0,0,16,1,24,"Between"
"2016Kim003_7_2327","2016Kim003_7","2016Kim003","DG",9,0,0,16,1,24,"Between"
"2016Kim003_7_2327","2016Kim003_7","2016Kim003","DG",10,0,0,16,1,24,"Between"
"2016Kim003_7_2327","2016Kim003_7","2016Kim003","DG",11,0,0,16,1,24,"Between"
"2016Kim003_7_2327","2016Kim003_7","2016Kim003","DG",12,0,0,16,1,24,"Between"
"2016Kim003_7_2327","2016Kim003_7","2016Kim003","DG",13,0,0,16,1,24,"Between"
"2016Kim003_7_2327","2016Kim003_7","2016Kim003","DG",14,0,0,16,1,24,"Between"
"2016Kim003_7_2327","2016Kim003_7","2016Kim003","DG",15,0,0,16,1,24,"Between"
